timestamp,url,score,is_phishing,features
2026-01-11T23:40:54.537862,https://store.steampowered.com/,0.6900,1,"{'url_length': 31, 'domain_length': 22, 'is_ip': 0, 'is_https': 1, 'count_dot': 2, 'count_hyphen': 0, 'count_at': 0, 'count_question': 0, 'count_ampersand': 0, 'count_digits': 0, 'count_subdomain': 1, 'has_suspicious_tld': 0, 'domain_entropy': 3.4251185503571397}"
2026-01-11T23:45:53.718103,https://havocctf.web.app/,0.9500,1,"{'url_length': 25, 'domain_length': 16, 'is_ip': 0, 'is_https': 1, 'count_dot': 2, 'count_hyphen': 0, 'count_at': 0, 'count_question': 0, 'count_ampersand': 0, 'count_digits': 0, 'count_subdomain': 1, 'has_suspicious_tld': 0, 'domain_entropy': 3.5}"
2026-01-11T23:46:26.096482,https://test.se/,0.9800,1,"{'url_length': 16, 'domain_length': 7, 'is_ip': 0, 'is_https': 1, 'count_dot': 1, 'count_hyphen': 0, 'count_at': 0, 'count_question': 0, 'count_ampersand': 0, 'count_digits': 0, 'count_subdomain': 0, 'has_suspicious_tld': 0, 'domain_entropy': 1.950212064914747}"
2026-01-11T23:47:13.151879,https://www.test.se/,0.0000,0,"{'url_length': 20, 'domain_length': 11, 'is_ip': 0, 'is_https': 1, 'count_dot': 2, 'count_hyphen': 0, 'count_at': 0, 'count_question': 0, 'count_ampersand': 0, 'count_digits': 0, 'count_subdomain': 1, 'has_suspicious_tld': 0, 'domain_entropy': 2.2998963911678914}"
2026-01-11T23:47:39.304764,https://www.exidegroup.com/se/sv/varumarke/exide,1.0000,1,"{'url_length': 48, 'domain_length': 18, 'is_ip': 0, 'is_https': 1, 'count_dot': 2, 'count_hyphen': 0, 'count_at': 0, 'count_question': 0, 'count_ampersand': 0, 'count_digits': 0, 'count_subdomain': 1, 'has_suspicious_tld': 0, 'domain_entropy': 3.57243125132212}"
2026-01-11T23:47:47.085575,https://www.exidegroup.com/eu/en,0.9300,1,"{'url_length': 32, 'domain_length': 18, 'is_ip': 0, 'is_https': 1, 'count_dot': 2, 'count_hyphen': 0, 'count_at': 0, 'count_question': 0, 'count_ampersand': 0, 'count_digits': 0, 'count_subdomain': 1, 'has_suspicious_tld': 0, 'domain_entropy': 3.57243125132212}"
2026-01-11T23:49:34.459635,https://test.se/,0.9800,1,"{'url_length': 16, 'domain_length': 7, 'is_ip': 0, 'is_https': 1, 'count_dot': 1, 'count_hyphen': 0, 'count_at': 0, 'count_question': 0, 'count_ampersand': 0, 'count_digits': 0, 'count_subdomain': 0, 'has_suspicious_tld': 0, 'domain_entropy': 1.950212064914747}"
2026-01-11T23:49:45.009366,https://www.test.se/,0.0000,0,"{'url_length': 20, 'domain_length': 11, 'is_ip': 0, 'is_https': 1, 'count_dot': 2, 'count_hyphen': 0, 'count_at': 0, 'count_question': 0, 'count_ampersand': 0, 'count_digits': 0, 'count_subdomain': 1, 'has_suspicious_tld': 0, 'domain_entropy': 2.2998963911678914}"
